mobility_type,x_time,y_ridership_change,phase,state,x_date
transit_stations_percent_change_from_baseline,44985,5.489227439,D,Missouri,28-Feb
transit_stations_percent_change_from_baseline,47150,5.860656011,D,Missouri,29-Feb
transit_stations_percent_change_from_baseline,44986,7.408275058,D,Missouri,1-Mar
transit_stations_percent_change_from_baseline,44987,7.988694639,D,Missouri,2-Mar
transit_stations_percent_change_from_baseline,44988,9.358658009,D,Missouri,3-Mar
transit_stations_percent_change_from_baseline,44989,9.378499278,D,Missouri,4-Mar
transit_stations_percent_change_from_baseline,44990,9.69018759,D,Missouri,5-Mar
transit_stations_percent_change_from_baseline,44991,9.834632035,D,Missouri,6-Mar
transit_stations_percent_change_from_baseline,44992,10.84415584,D,Missouri,7-Mar
transit_stations_percent_change_from_baseline,44993,10.4965368,D,Missouri,8-Mar
transit_stations_percent_change_from_baseline,44994,9.795238095,D,Missouri,9-Mar
transit_stations_percent_change_from_baseline,44995,9.350793651,D,Missouri,10-Mar
transit_stations_percent_change_from_baseline,44996,9.43015873,D,Missouri,11-Mar
transit_stations_percent_change_from_baseline,44997,8.632539683,D,Missouri,12-Mar
transit_stations_percent_change_from_baseline,44998,7.426190476,D,Missouri,13-Mar
transit_stations_percent_change_from_baseline,44999,5.25952381,D,Missouri,14-Mar
transit_stations_percent_change_from_baseline,45000,2.80952381,D,Missouri,15-Mar
transit_stations_percent_change_from_baseline,45001,1.822510823,D,Missouri,16-Mar
transit_stations_percent_change_from_baseline,45002,0.014574315,D,Missouri,17-Mar
transit_stations_percent_change_from_baseline,45003,-2.395238095,D,Missouri,18-Mar
transit_stations_percent_change_from_baseline,45004,-4.3,D,Missouri,19-Mar
transit_stations_percent_change_from_baseline,45005,-6.862770563,D,Missouri,20-Mar
transit_stations_percent_change_from_baseline,45006,-9.391341991,D,Missouri,21-Mar
transit_stations_percent_change_from_baseline,45007,-12.66332001,D,Missouri,22-Mar
transit_stations_percent_change_from_baseline,45008,-14.69059274,D,Missouri,23-Mar
transit_stations_percent_change_from_baseline,45009,-17.21202131,D,Missouri,24-Mar
transit_stations_percent_change_from_baseline,45010,-19.5006216,D,Missouri,25-Mar
transit_stations_percent_change_from_baseline,45011,-22.09982795,D,Missouri,26-Mar
transit_stations_percent_change_from_baseline,45012,-24.28308913,D,Missouri,27-Mar
transit_stations_percent_change_from_baseline,45013,-25.69607615,D,Missouri,28-Mar
transit_stations_percent_change_from_baseline,45014,-25.80396825,D,Missouri,29-Mar
transit_stations_percent_change_from_baseline,45015,-26.13253968,D,Missouri,30-Mar
transit_stations_percent_change_from_baseline,45016,-26.37460317,D,Missouri,31-Mar
transit_stations_percent_change_from_baseline,45017,-26.35873016,D,Missouri,1-Apr
transit_stations_percent_change_from_baseline,45018,-26.68051948,D,Missouri,2-Apr
transit_stations_percent_change_from_baseline,45019,-26.93082473,D,Missouri,3-Apr
transit_stations_percent_change_from_baseline,45020,-28.04970585,D,Missouri,4-Apr
transit_stations_percent_change_from_baseline,45021,-28.36031191,D,Missouri,5-Apr
transit_stations_percent_change_from_baseline,45022,-29.07459762,D,Missouri,6-Apr
transit_stations_percent_change_from_baseline,45023,-29.20158175,D,Missouri,7-Apr
transit_stations_percent_change_from_baseline,45024,-29.63015318,D,Missouri,8-Apr
transit_stations_percent_change_from_baseline,45025,-29.19249084,D,Missouri,9-Apr
transit_stations_percent_change_from_baseline,45026,-29.19139194,D,Missouri,10-Apr
transit_stations_percent_change_from_baseline,45027,-29.01666667,D,Missouri,11-Apr
transit_stations_percent_change_from_baseline,45028,-31.095671,D,Missouri,12-Apr
transit_stations_percent_change_from_baseline,45029,-31.40757576,D,Missouri,13-Apr
transit_stations_percent_change_from_baseline,45030,-31.41190476,D,Missouri,14-Apr
transit_stations_percent_change_from_baseline,45031,-31.12619048,D,Missouri,15-Apr
transit_stations_percent_change_from_baseline,45032,-31.68073593,R,Missouri,16-Apr
transit_stations_percent_change_from_baseline,45033,-31.63787879,R,Missouri,17-Apr
transit_stations_percent_change_from_baseline,45034,-30.36327561,R,Missouri,18-Apr
transit_stations_percent_change_from_baseline,45035,-28.28823954,R,Missouri,19-Apr
transit_stations_percent_change_from_baseline,45036,-27.17633478,R,Missouri,20-Apr
transit_stations_percent_change_from_baseline,45037,-26.87041847,R,Missouri,21-Apr
transit_stations_percent_change_from_baseline,45038,-26.51327561,R,Missouri,22-Apr
transit_stations_percent_change_from_baseline,45039,-25.94444444,R,Missouri,23-Apr
transit_stations_percent_change_from_baseline,45040,-25.72222222,R,Missouri,24-Apr
transit_stations_percent_change_from_baseline,45041,-26.08253968,R,Missouri,25-Apr
transit_stations_percent_change_from_baseline,45042,-25.63809524,R,Missouri,26-Apr
transit_stations_percent_change_from_baseline,45043,-25.004329,R,Missouri,27-Apr
transit_stations_percent_change_from_baseline,45044,-24.65512266,R,Missouri,28-Apr
transit_stations_percent_change_from_baseline,45045,-24.39321789,R,Missouri,29-Apr
transit_stations_percent_change_from_baseline,45046,-22.9995671,R,Missouri,30-Apr
transit_stations_percent_change_from_baseline,45047,-20.93607504,R,Missouri,1-May
transit_stations_percent_change_from_baseline,45048,-19.12536075,R,Missouri,2-May
transit_stations_percent_change_from_baseline,45049,-18.1729798,R,Missouri,3-May
transit_stations_percent_change_from_baseline,45050,-18.93055556,R,Missouri,4-May
transit_stations_percent_change_from_baseline,45051,-18.15277778,R,Missouri,5-May
transit_stations_percent_change_from_baseline,45052,-17.45436508,R,Missouri,6-May
transit_stations_percent_change_from_baseline,45053,-17.21944444,R,Missouri,7-May
transit_stations_percent_change_from_baseline,45054,-17.44166667,R,Missouri,8-May
transit_stations_percent_change_from_baseline,45055,-16.88095238,R,Missouri,9-May
transit_stations_percent_change_from_baseline,45056,-16.54761905,R,Missouri,10-May
transit_stations_percent_change_from_baseline,45057,-14.90692641,R,Missouri,11-May
transit_stations_percent_change_from_baseline,45058,-14.74242424,R,Missouri,12-May
transit_stations_percent_change_from_baseline,45059,-14.34559885,R,Missouri,13-May
transit_stations_percent_change_from_baseline,45060,-14.48528139,R,Missouri,14-May
transit_stations_percent_change_from_baseline,45061,-14.47734488,R,Missouri,15-May
transit_stations_percent_change_from_baseline,45062,-15.20591631,R,Missouri,16-May
transit_stations_percent_change_from_baseline,45063,-15.28528139,R,Missouri,17-May
transit_stations_percent_change_from_baseline,45064,-15.45930736,R,Missouri,18-May
transit_stations_percent_change_from_baseline,45065,-15.5047619,R,Missouri,19-May
transit_stations_percent_change_from_baseline,45066,-14.88571429,R,Missouri,20-May
transit_stations_percent_change_from_baseline,45067,-14.10793651,R,Missouri,21-May
transit_stations_percent_change_from_baseline,45068,-13.06825397,R,Missouri,22-May
transit_stations_percent_change_from_baseline,45069,-11.36666667,R,Missouri,23-May
transit_stations_percent_change_from_baseline,45070,-11.18015873,R,Missouri,24-May
transit_stations_percent_change_from_baseline,45071,-12.72619048,R,Missouri,25-May
transit_stations_percent_change_from_baseline,45072,-12.75,R,Missouri,26-May
transit_stations_percent_change_from_baseline,45073,-13.38492063,R,Missouri,27-May
transit_stations_percent_change_from_baseline,45074,-13.7515873,R,Missouri,28-May
transit_stations_percent_change_from_baseline,45075,-14.33208617,R,Missouri,29-May
transit_stations_percent_change_from_baseline,45076,-14.73367347,R,Missouri,30-May
transit_stations_percent_change_from_baseline,45077,-13.74557823,R,Missouri,31-May
transit_stations_percent_change_from_baseline,45078,-11.26485261,R,Missouri,1-Jun
transit_stations_percent_change_from_baseline,45079,-10.59818594,R,Missouri,2-Jun
transit_stations_percent_change_from_baseline,45080,-9.671598639,R,Missouri,3-Jun
workplaces_percent_change_from_baseline,44972,0,D,Missouri,15-Feb
workplaces_percent_change_from_baseline,44973,0,D,Missouri,16-Feb
workplaces_percent_change_from_baseline,44974,0,D,Missouri,17-Feb
workplaces_percent_change_from_baseline,44975,0,D,Missouri,18-Feb
workplaces_percent_change_from_baseline,44976,0,D,Missouri,19-Feb
workplaces_percent_change_from_baseline,44977,0,D,Missouri,20-Feb
workplaces_percent_change_from_baseline,44978,1.576038247,D,Missouri,21-Feb
workplaces_percent_change_from_baseline,44979,1.832067932,D,Missouri,22-Feb
workplaces_percent_change_from_baseline,44980,2.089210789,D,Missouri,23-Feb
workplaces_percent_change_from_baseline,44981,5.161738262,D,Missouri,24-Feb
workplaces_percent_change_from_baseline,44982,5.193706294,D,Missouri,25-Feb
workplaces_percent_change_from_baseline,44983,4.986563437,D,Missouri,26-Feb
workplaces_percent_change_from_baseline,44984,5.041508492,D,Missouri,27-Feb
workplaces_percent_change_from_baseline,44985,4.912937063,D,Missouri,28-Feb
workplaces_percent_change_from_baseline,47150,4.98956044,D,Missouri,29-Feb
workplaces_percent_change_from_baseline,44986,4.975274725,D,Missouri,1-Mar
workplaces_percent_change_from_baseline,44987,5.204045954,D,Missouri,2-Mar
workplaces_percent_change_from_baseline,44988,5.284632035,D,Missouri,3-Mar
workplaces_percent_change_from_baseline,44989,5.566378066,D,Missouri,4-Mar
workplaces_percent_change_from_baseline,44990,5.645743146,D,Missouri,5-Mar
workplaces_percent_change_from_baseline,44991,5.544155844,D,Missouri,6-Mar
workplaces_percent_change_from_baseline,44992,5.606060606,D,Missouri,7-Mar
workplaces_percent_change_from_baseline,44993,5.591774892,D,Missouri,8-Mar
workplaces_percent_change_from_baseline,44994,4.997619048,D,Missouri,9-Mar
workplaces_percent_change_from_baseline,44995,4.632539683,D,Missouri,10-Mar
workplaces_percent_change_from_baseline,44996,4.251587302,D,Missouri,11-Mar
workplaces_percent_change_from_baseline,44997,3.743650794,D,Missouri,12-Mar
workplaces_percent_change_from_baseline,44998,2.553174603,D,Missouri,13-Mar
workplaces_percent_change_from_baseline,44999,1.760657596,D,Missouri,14-Mar
workplaces_percent_change_from_baseline,45000,0.417800454,D,Missouri,15-Mar
workplaces_percent_change_from_baseline,45001,-2.091939806,D,Missouri,16-Mar
workplaces_percent_change_from_baseline,45002,-5.303050917,D,Missouri,17-Mar
workplaces_percent_change_from_baseline,45003,-9.369428984,D,Missouri,18-Mar
workplaces_percent_change_from_baseline,45004,-13.80990517,D,Missouri,19-Mar
workplaces_percent_change_from_baseline,45005,-18.17498454,D,Missouri,20-Mar
workplaces_percent_change_from_baseline,45006,-21.23008658,D,Missouri,21-Mar
workplaces_percent_change_from_baseline,45007,-24.71909757,D,Missouri,22-Mar
workplaces_percent_change_from_baseline,45008,-27.78792874,D,Missouri,23-Mar
workplaces_percent_change_from_baseline,45009,-30.89030969,D,Missouri,24-Mar
workplaces_percent_change_from_baseline,45010,-33.55409035,D,Missouri,25-Mar
workplaces_percent_change_from_baseline,45011,-35.87551893,D,Missouri,26-Mar
workplaces_percent_change_from_baseline,45012,-38.1453602,D,Missouri,27-Mar
workplaces_percent_change_from_baseline,45013,-39.70899656,D,Missouri,28-Mar
workplaces_percent_change_from_baseline,45014,-40.51219336,D,Missouri,29-Mar
workplaces_percent_change_from_baseline,45015,-41.68362193,D,Missouri,30-Mar
workplaces_percent_change_from_baseline,45016,-42.33838384,D,Missouri,31-Mar
workplaces_percent_change_from_baseline,45017,-42.71933622,D,Missouri,1-Apr
workplaces_percent_change_from_baseline,45018,-43.1002886,D,Missouri,2-Apr
workplaces_percent_change_from_baseline,45019,-43.12715063,D,Missouri,3-Apr
workplaces_percent_change_from_baseline,45020,-43.4008769,D,Missouri,4-Apr
workplaces_percent_change_from_baseline,45021,-43.77533578,D,Missouri,5-Apr
workplaces_percent_change_from_baseline,45022,-44.11819292,D,Missouri,6-Apr
workplaces_percent_change_from_baseline,45023,-44.41978022,D,Missouri,7-Apr
workplaces_percent_change_from_baseline,45024,-44.8007326,D,Missouri,8-Apr
workplaces_percent_change_from_baseline,45025,-44.94358974,D,Missouri,9-Apr
workplaces_percent_change_from_baseline,45026,-45.91831502,D,Missouri,10-Apr
workplaces_percent_change_from_baseline,45027,-46.1952381,D,Missouri,11-Apr
workplaces_percent_change_from_baseline,45028,-47.40519481,R,Missouri,12-Apr
workplaces_percent_change_from_baseline,45029,-47.28852814,R,Missouri,13-Apr
workplaces_percent_change_from_baseline,45030,-46.87005772,R,Missouri,14-Apr
workplaces_percent_change_from_baseline,45031,-46.50497835,R,Missouri,15-Apr
workplaces_percent_change_from_baseline,45032,-46.28419913,R,Missouri,16-Apr
workplaces_percent_change_from_baseline,45033,-45.33744589,R,Missouri,17-Apr
workplaces_percent_change_from_baseline,45034,-44.72474747,R,Missouri,18-Apr
workplaces_percent_change_from_baseline,45035,-43.22113997,R,Missouri,19-Apr
workplaces_percent_change_from_baseline,45036,-43.12352092,R,Missouri,20-Apr
workplaces_percent_change_from_baseline,45037,-43.25627706,R,Missouri,21-Apr
workplaces_percent_change_from_baseline,45038,-43.20865801,R,Missouri,22-Apr
workplaces_percent_change_from_baseline,45039,-43.05800866,R,Missouri,23-Apr
workplaces_percent_change_from_baseline,45040,-43.11428571,R,Missouri,24-Apr
workplaces_percent_change_from_baseline,45041,-43.21269841,R,Missouri,25-Apr
workplaces_percent_change_from_baseline,45042,-42.91111111,R,Missouri,26-Apr
workplaces_percent_change_from_baseline,45043,-42.41240981,R,Missouri,27-Apr
workplaces_percent_change_from_baseline,45044,-42.31717172,R,Missouri,28-Apr
workplaces_percent_change_from_baseline,45045,-42.22193362,R,Missouri,29-Apr
workplaces_percent_change_from_baseline,45046,-42.02193362,R,Missouri,30-Apr
workplaces_percent_change_from_baseline,45047,-41.75209235,R,Missouri,1-May
workplaces_percent_change_from_baseline,45048,-41.11994949,R,Missouri,2-May
workplaces_percent_change_from_baseline,45049,-40.627886,R,Missouri,3-May
workplaces_percent_change_from_baseline,45050,-40.39087302,R,Missouri,4-May
workplaces_percent_change_from_baseline,45051,-39.78769841,R,Missouri,5-May
workplaces_percent_change_from_baseline,45052,-39.21626984,R,Missouri,6-May
workplaces_percent_change_from_baseline,45053,-38.71626984,R,Missouri,7-May
workplaces_percent_change_from_baseline,45054,-38.2718254,R,Missouri,8-May
workplaces_percent_change_from_baseline,45055,-37.50396825,R,Missouri,9-May
workplaces_percent_change_from_baseline,45056,-36.91666667,R,Missouri,10-May
workplaces_percent_change_from_baseline,45057,-36.51731602,R,Missouri,11-May
workplaces_percent_change_from_baseline,45058,-36.00505051,R,Missouri,12-May
workplaces_percent_change_from_baseline,45059,-35.62886003,R,Missouri,13-May
workplaces_percent_change_from_baseline,45060,-35.3987013,R,Missouri,14-May
workplaces_percent_change_from_baseline,45061,-35.01774892,R,Missouri,15-May
workplaces_percent_change_from_baseline,45062,-34.67489177,R,Missouri,16-May
workplaces_percent_change_from_baseline,45063,-34.29393939,R,Missouri,17-May
workplaces_percent_change_from_baseline,45064,-34.0004329,R,Missouri,18-May
workplaces_percent_change_from_baseline,45065,-33.78452381,R,Missouri,19-May
workplaces_percent_change_from_baseline,45066,-33.43055556,R,Missouri,20-May
workplaces_percent_change_from_baseline,45067,-33.09722222,R,Missouri,21-May
workplaces_percent_change_from_baseline,45068,-32.93849206,R,Missouri,22-May
workplaces_percent_change_from_baseline,45069,-32.66230159,R,Missouri,23-May
workplaces_percent_change_from_baseline,45070,-32.71190476,R,Missouri,24-May
workplaces_percent_change_from_baseline,45071,-37.78174603,R,Missouri,25-May
workplaces_percent_change_from_baseline,45072,-37.74801587,R,Missouri,26-May
workplaces_percent_change_from_baseline,45073,-37.55753968,R,Missouri,27-May
workplaces_percent_change_from_baseline,45074,-37.23531746,R,Missouri,28-May
workplaces_percent_change_from_baseline,45075,-36.88384354,R,Missouri,29-May
workplaces_percent_change_from_baseline,45076,-35.43146259,R,Missouri,30-May
workplaces_percent_change_from_baseline,45077,-33.77868481,R,Missouri,31-May
workplaces_percent_change_from_baseline,45078,-28.67210884,R,Missouri,1-Jun
workplaces_percent_change_from_baseline,45079,-28.24155329,R,Missouri,2-Jun
workplaces_percent_change_from_baseline,45080,-28.23956916,R,Missouri,3-Jun
workplaces_percent_change_from_baseline,45081,-28.06972789,R,Missouri,4-Jun
workplaces_percent_change_from_baseline,45082,-27.98809524,R,Missouri,5-Jun
workplaces_percent_change_from_baseline,45083,-28.29761905,R,Missouri,6-Jun
workplaces_percent_change_from_baseline,45084,-28.68253968,R,Missouri,7-Jun
workplaces_percent_change_from_baseline,45085,-28.19070295,R,Missouri,8-Jun
workplaces_percent_change_from_baseline,45086,-28.13713152,R,Missouri,9-Jun
workplaces_percent_change_from_baseline,45087,-27.97641723,R,Missouri,10-Jun
workplaces_percent_change_from_baseline,45088,-28.02176871,R,Missouri,11-Jun
workplaces_percent_change_from_baseline,45089,-27.87891156,R,Missouri,12-Jun
workplaces_percent_change_from_baseline,45090,-27.62494331,R,Missouri,13-Jun
workplaces_percent_change_from_baseline,45091,-27.19637188,R,Missouri,14-Jun
workplaces_percent_change_from_baseline,45092,-27.23922902,R,Missouri,15-Jun
workplaces_percent_change_from_baseline,45093,-27.13208617,R,Missouri,16-Jun
workplaces_percent_change_from_baseline,45094,-27.14739229,R,Missouri,17-Jun
workplaces_percent_change_from_baseline,45095,-27.15759637,R,Missouri,18-Jun
workplaces_percent_change_from_baseline,45096,-27.17800454,R,Missouri,19-Jun
workplaces_percent_change_from_baseline,45097,-27.33673469,R,Missouri,20-Jun
workplaces_percent_change_from_baseline,45098,-27.14030612,R,Missouri,21-Jun
